,latitude,longitude,VHM0
35505,32.77083206176758,31.58333396911621,0.469
35506,32.77083206176758,31.625001907348636,0.46600002
35507,32.77083206176758,31.666667938232425,0.46300003
35508,32.77083206176758,31.70833396911621,0.462
35509,32.77083206176758,31.750001907348636,0.46
35510,32.77083206176758,31.791667938232425,0.45900002
35511,32.77083206176758,31.83333396911621,0.45900002
35512,32.77083206176758,31.875001907348636,0.45900002
35513,32.77083206176758,31.916667938232425,0.45900002
35514,32.77083206176758,31.95833396911621,0.45800003
35515,32.77083206176758,32.0,0.45900002
35516,32.77083206176758,32.04166793823242,0.45900002
35517,32.77083206176758,32.083335876464844,0.45900002
35518,32.77083206176758,32.125,0.45900002
35519,32.77083206176758,32.16666793823242,0.46
35520,32.77083206176758,32.208335876464844,0.46100003
35521,32.77083206176758,32.25,0.462
35522,32.77083206176758,32.29166793823242,0.46300003
35523,32.77083206176758,32.333335876464844,0.46400002
35524,32.77083206176758,32.375,0.46500003
35525,32.77083206176758,32.41666793823242,0.46600002
35526,32.77083206176758,32.458335876464844,0.467
35527,32.77083206176758,32.5,0.467
35528,32.77083206176758,32.54166793823242,0.467
35529,32.77083206176758,32.583335876464844,0.467
35530,32.77083206176758,32.625,0.46500003
35531,32.77083206176758,32.66666793823242,0.46300003
35532,32.77083206176758,32.708335876464844,0.46100003
35533,32.77083206176758,32.75,0.45700002
35534,32.77083206176758,32.79166793823242,0.453
35535,32.77083206176758,32.833335876464844,0.448
35536,32.77083206176758,32.875,0.44300002
35537,32.77083206176758,32.91666793823242,0.43800002
35538,32.77083206176758,32.958335876464844,0.43400002
35539,32.77083206176758,33.0,0.43100002
35540,32.77083206176758,33.04166793823242,0.42900002
35541,32.77083206176758,33.083335876464844,0.42900002
35542,32.77083206176758,33.125,0.42900002
35543,32.77083206176758,33.16666793823242,0.43100002
35544,32.77083206176758,33.208335876464844,0.43300003
35545,32.77083206176758,33.25,0.43600002
35546,32.77083206176758,33.29166793823242,0.44000003
35547,32.77083206176758,33.333335876464844,0.44400004
35548,32.77083206176758,33.375,0.45000002
35549,32.77083206176758,33.41666793823242,0.45600003
35550,32.77083206176758,33.458335876464844,0.46300003
35551,32.77083206176758,33.5,0.47000003
35552,32.77083206176758,33.54166793823242,0.476
35553,32.77083206176758,33.583335876464844,0.48000002
35554,32.77083206176758,33.625,0.48100004
35555,32.77083206176758,33.66666793823242,0.47900003
35556,32.77083206176758,33.708335876464844,0.47500002
35557,32.77083206176758,33.75,0.469
35558,32.77083206176758,33.79166793823242,0.46300003
35559,32.77083206176758,33.833335876464844,0.45600003
35560,32.77083206176758,33.875,0.45000002
35561,32.77083206176758,33.91666793823242,0.44500002
35562,32.77083206176758,33.958335876464844,0.441
35563,32.77083206176758,34.0,0.437
35564,32.77083206176758,34.04166793823242,0.43500003
35565,32.77083206176758,34.083335876464844,0.43400002
35566,32.77083206176758,34.125,0.43400002
35567,32.77083206176758,34.16666793823242,0.43500003
35568,32.77083206176758,34.208335876464844,0.43600002
35569,32.77083206176758,34.25,0.43800002
35570,32.77083206176758,34.29166793823242,0.441
35571,32.77083206176758,34.333335876464844,0.44500002
35572,32.77083206176758,34.375,0.448
35573,32.77083206176758,34.41666793823242,0.45200002
35574,32.77083206176758,34.458335876464844,0.455
35575,32.77083206176758,34.5,0.45700002
35576,32.77083206176758,34.54166793823242,0.45900002
35577,32.77083206176758,34.583335876464844,0.45900002
35578,32.77083206176758,34.625,0.45800003
35579,32.77083206176758,34.66666793823242,0.45700002
35580,32.77083206176758,34.708335876464844,0.45400003
35581,32.77083206176758,34.75,0.45100003
35582,32.77083206176758,34.79166793823242,0.448
35583,32.77083206176758,34.833335876464844,0.44400004
35584,32.77083206176758,34.875,0.441
35585,32.77083206176758,34.91666793823242,0.43100002
35588,32.8125,26.000001907348636,0.34100002
35589,32.8125,26.041667938232425,0.33800003
35590,32.8125,26.08333396911621,0.335
35591,32.8125,26.125001907348636,0.333
35592,32.8125,26.166667938232425,0.33200002
35593,32.8125,26.20833396911621,0.33100003
35594,32.8125,26.250001907348636,0.33
35595,32.8125,26.291667938232425,0.32900003
35596,32.8125,26.33333396911621,0.328
35597,32.8125,26.375001907348636,0.328
35598,32.8125,26.416667938232425,0.328
35599,32.8125,26.45833396911621,0.32700002
35600,32.8125,26.500001907348636,0.326
35601,32.8125,26.541667938232425,0.32700002
35602,32.8125,26.58333396911621,0.328
35603,32.8125,26.625001907348636,0.33100003
35604,32.8125,26.666667938232425,0.33400002
35605,32.8125,26.70833396911621,0.33900002
35606,32.8125,26.750001907348636,0.344
35607,32.8125,26.791667938232425,0.349
35608,32.8125,26.83333396911621,0.354
35609,32.8125,26.875001907348636,0.35900003
35610,32.8125,26.916667938232425,0.363
35611,32.8125,26.95833396911621,0.367
35612,32.8125,27.000001907348636,0.37
35613,32.8125,27.041667938232425,0.37300003
35614,32.8125,27.08333396911621,0.37600002
35615,32.8125,27.125001907348636,0.37800002
35616,32.8125,27.166667938232425,0.379
35617,32.8125,27.20833396911621,0.381
35618,32.8125,27.250001907348636,0.38300002
35619,32.8125,27.291667938232425,0.38500002
35620,32.8125,27.33333396911621,0.388
35621,32.8125,27.375001907348636,0.39100003
35622,32.8125,27.416667938232425,0.395
35623,32.8125,27.45833396911621,0.397
35624,32.8125,27.500001907348636,0.39800003
35625,32.8125,27.541667938232425,0.39900002
35626,32.8125,27.58333396911621,0.39900002
35627,32.8125,27.625001907348636,0.40100002
35628,32.8125,27.666667938232425,0.40300003
35629,32.8125,27.70833396911621,0.40600002
35630,32.8125,27.750001907348636,0.41000003
35631,32.8125,27.791667938232425,0.41300002
35632,32.8125,27.83333396911621,0.41500002
35633,32.8125,27.875001907348636,0.41500002
35634,32.8125,27.916667938232425,0.41500002
35635,32.8125,27.95833396911621,0.41200003
35636,32.8125,28.000001907348636,0.40800002
35637,32.8125,28.041667938232425,0.40100002
35638,32.8125,28.08333396911621,0.39400002
35639,32.8125,28.125001907348636,0.386
35640,32.8125,28.166667938232425,0.377
35641,32.8125,28.20833396911621,0.36900002
35642,32.8125,28.250001907348636,0.36100003
35643,32.8125,28.291667938232425,0.354
35644,32.8125,28.33333396911621,0.347
35645,32.8125,28.375001907348636,0.34100002
35646,32.8125,28.416667938232425,0.337
35647,32.8125,28.45833396911621,0.335
35648,32.8125,28.500001907348636,0.335
35649,32.8125,28.541667938232425,0.337
35650,32.8125,28.58333396911621,0.34100002
35651,32.8125,28.625001907348636,0.34600002
35652,32.8125,28.666667938232425,0.35300002
35653,32.8125,28.70833396911621,0.36
35654,32.8125,28.750001907348636,0.367
35655,32.8125,28.791667938232425,0.37500003
35656,32.8125,28.83333396911621,0.38200003
35657,32.8125,28.875001907348636,0.38900003
35658,32.8125,28.916667938232425,0.395
35659,32.8125,28.95833396911621,0.39900002
35660,32.8125,29.000001907348636,0.402
35661,32.8125,29.041667938232425,0.404
35662,32.8125,29.08333396911621,0.40500003
35663,32.8125,29.125001907348636,0.40600002
35664,32.8125,29.166667938232425,0.40600002
35665,32.8125,29.20833396911621,0.407
35666,32.8125,29.250001907348636,0.407
35667,32.8125,29.291667938232425,0.40800002
35668,32.8125,29.33333396911621,0.409
35669,32.8125,29.375001907348636,0.41000003
35670,32.8125,29.416667938232425,0.41300002
35671,32.8125,29.45833396911621,0.41500002
35672,32.8125,29.500001907348636,0.41700003
35673,32.8125,29.541667938232425,0.42000002
35674,32.8125,29.58333396911621,0.42100003
35675,32.8125,29.625001907348636,0.423
35676,32.8125,29.666667938232425,0.425
35677,32.8125,29.70833396911621,0.42700002
35678,32.8125,29.750001907348636,0.43
35679,32.8125,29.791667938232425,0.43300003
35680,32.8125,29.83333396911621,0.437
35681,32.8125,29.875001907348636,0.44200003
35682,32.8125,29.916667938232425,0.44700003
35683,32.8125,29.95833396911621,0.45200002
35684,32.8125,30.000001907348636,0.45700002
35685,32.8125,30.041667938232425,0.462
35686,32.8125,30.08333396911621,0.46600002
35687,32.8125,30.125001907348636,0.469
35688,32.8125,30.166667938232425,0.469
35689,32.8125,30.20833396911621,0.467
35690,32.8125,30.250001907348636,0.46400002
35691,32.8125,30.291667938232425,0.45800003
35692,32.8125,30.33333396911621,0.45200002
35693,32.8125,30.375001907348636,0.446
35694,32.8125,30.416667938232425,0.44000003
35695,32.8125,30.45833396911621,0.43400002
35696,32.8125,30.500001907348636,0.42900002
35697,32.8125,30.541667938232425,0.42600003
35698,32.8125,30.58333396911621,0.42400002
35699,32.8125,30.625001907348636,0.42400002
35700,32.8125,30.666667938232425,0.425
35701,32.8125,30.70833396911621,0.42600003
35702,32.8125,30.750001907348636,0.42700002
35703,32.8125,30.791667938232425,0.42800003
35704,32.8125,30.83333396911621,0.42800003
35705,32.8125,30.875001907348636,0.42800003
35706,32.8125,30.916667938232425,0.42900002
35707,32.8125,30.95833396911621,0.43
35708,32.8125,31.000001907348636,0.43100002
35709,32.8125,31.041667938232425,0.43400002
35710,32.8125,31.08333396911621,0.437
35711,32.8125,31.125001907348636,0.441
35712,32.8125,31.166667938232425,0.446
35713,32.8125,31.20833396911621,0.45100003
35714,32.8125,31.250001907348636,0.45700002
35715,32.8125,31.291667938232425,0.46300003
35716,32.8125,31.33333396911621,0.46800002
35717,32.8125,31.375001907348636,0.47100002
35718,32.8125,31.416667938232425,0.47300002
35719,32.8125,31.45833396911621,0.47300002
35720,32.8125,31.500001907348636,0.47200003
35721,32.8125,31.541667938232425,0.47000003
35722,32.8125,31.58333396911621,0.467
35723,32.8125,31.625001907348636,0.46500003
35724,32.8125,31.666667938232425,0.46300003
35725,32.8125,31.70833396911621,0.462
35726,32.8125,31.750001907348636,0.46100003
35727,32.8125,31.791667938232425,0.46100003
35728,32.8125,31.83333396911621,0.46100003
35729,32.8125,31.875001907348636,0.46100003
35730,32.8125,31.916667938232425,0.46
35731,32.8125,31.95833396911621,0.46
35732,32.8125,32.0,0.46
35733,32.8125,32.04166793823242,0.46
35734,32.8125,32.083335876464844,0.46
35735,32.8125,32.125,0.46
35736,32.8125,32.16666793823242,0.46
35737,32.8125,32.208335876464844,0.46100003
35738,32.8125,32.25,0.462
35739,32.8125,32.29166793823242,0.46300003
35740,32.8125,32.333335876464844,0.46400002
35741,32.8125,32.375,0.46500003
35742,32.8125,32.41666793823242,0.46600002
35743,32.8125,32.458335876464844,0.46600002
35744,32.8125,32.5,0.467
35745,32.8125,32.54166793823242,0.467
35746,32.8125,32.583335876464844,0.46600002
35747,32.8125,32.625,0.46500003
35748,32.8125,32.66666793823242,0.46400002
35749,32.8125,32.708335876464844,0.46100003
35750,32.8125,32.75,0.45800003
35751,32.8125,32.79166793823242,0.45400003
35752,32.8125,32.833335876464844,0.44900003
35753,32.8125,32.875,0.44400004
35754,32.8125,32.91666793823242,0.44000003
35755,32.8125,32.958335876464844,0.43600002
35756,32.8125,33.0,0.43300003
35757,32.8125,33.04166793823242,0.43100002
35758,32.8125,33.083335876464844,0.43100002
35759,32.8125,33.125,0.43100002
35760,32.8125,33.16666793823242,0.432
35761,32.8125,33.208335876464844,0.43500003
35762,32.8125,33.25,0.43800002
35763,32.8125,33.29166793823242,0.44200003
35764,32.8125,33.333335876464844,0.448
35765,32.8125,33.375,0.45400003
35766,32.8125,33.41666793823242,0.462
35767,32.8125,33.458335876464844,0.47000003
35768,32.8125,33.5,0.47700003
35769,32.8125,33.54166793823242,0.483
35770,32.8125,33.583335876464844,0.485
35771,32.8125,33.625,0.485
35772,32.8125,33.66666793823242,0.48100004
35773,32.8125,33.708335876464844,0.476
35774,32.8125,33.75,0.469
35775,32.8125,33.79166793823242,0.462
35776,32.8125,33.833335876464844,0.45600003
35777,32.8125,33.875,0.44900003
35778,32.8125,33.91666793823242,0.44400004
35779,32.8125,33.958335876464844,0.439
35780,32.8125,34.0,0.43500003
35781,32.8125,34.04166793823242,0.43300003
35782,32.8125,34.083335876464844,0.43100002
35783,32.8125,34.125,0.43
35784,32.8125,34.16666793823242,0.43
35785,32.8125,34.208335876464844,0.43100002
35786,32.8125,34.25,0.432
35787,32.8125,34.29166793823242,0.43500003
35788,32.8125,34.333335876464844,0.43800002
35789,32.8125,34.375,0.44200003
35790,32.8125,34.41666793823242,0.446
35791,32.8125,34.458335876464844,0.44900003
35792,32.8125,34.5,0.45200002
35793,32.8125,34.54166793823242,0.45400003
35794,32.8125,34.583335876464844,0.45400003
35795,32.8125,34.625,0.453
35796,32.8125,34.66666793823242,0.45200002
35797,32.8125,34.708335876464844,0.45000002
35798,32.8125,34.75,0.448
35799,32.8125,34.79166793823242,0.44500002
35800,32.8125,34.833335876464844,0.44200003
35801,32.8125,34.875,0.439
35802,32.8125,34.91666793823242,0.43400002
35805,32.85416793823242,26.000001907348636,0.33800003
35806,32.85416793823242,26.041667938232425,0.335
35807,32.85416793823242,26.08333396911621,0.333
35808,32.85416793823242,26.125001907348636,0.33100003
35809,32.85416793823242,26.166667938232425,0.33
35810,32.85416793823242,26.20833396911621,0.32900003
35811,32.85416793823242,26.250001907348636,0.328
35812,32.85416793823242,26.291667938232425,0.328
35813,32.85416793823242,26.33333396911621,0.328
35814,32.85416793823242,26.375001907348636,0.328
35815,32.85416793823242,26.416667938232425,0.328
35816,32.85416793823242,26.45833396911621,0.328
35817,32.85416793823242,26.500001907348636,0.32900003
35818,32.85416793823242,26.541667938232425,0.33
35819,32.85416793823242,26.58333396911621,0.333
35820,32.85416793823242,26.625001907348636,0.33600003
35821,32.85416793823242,26.666667938232425,0.34100002
35822,32.85416793823242,26.70833396911621,0.34600002
35823,32.85416793823242,26.750001907348636,0.351
35824,32.85416793823242,26.791667938232425,0.35700002
35825,32.85416793823242,26.83333396911621,0.363
35826,32.85416793823242,26.875001907348636,0.367
35827,32.85416793823242,26.916667938232425,0.37100002
35828,32.85416793823242,26.95833396911621,0.37500003
35829,32.85416793823242,27.000001907348636,0.37800002
35830,32.85416793823242,27.041667938232425,0.38000003
35831,32.85416793823242,27.08333396911621,0.38200003
35832,32.85416793823242,27.125001907348636,0.38300002
35833,32.85416793823242,27.166667938232425,0.38300002
35834,32.85416793823242,27.20833396911621,0.384
35835,32.85416793823242,27.250001907348636,0.384
35836,32.85416793823242,27.291667938232425,0.38500002
35837,32.85416793823242,27.33333396911621,0.38700002
35838,32.85416793823242,27.375001907348636,0.38900003
35839,32.85416793823242,27.416667938232425,0.39100003
35840,32.85416793823242,27.45833396911621,0.393
35841,32.85416793823242,27.500001907348636,0.393
35842,32.85416793823242,27.541667938232425,0.393
35843,32.85416793823242,27.58333396911621,0.39400002
35844,32.85416793823242,27.625001907348636,0.395
35845,32.85416793823242,27.666667938232425,0.397
35846,32.85416793823242,27.70833396911621,0.4
35847,32.85416793823242,27.750001907348636,0.40300003
35848,32.85416793823242,27.791667938232425,0.40600002
35849,32.85416793823242,27.83333396911621,0.40800002
35850,32.85416793823242,27.875001907348636,0.40800002
35851,32.85416793823242,27.916667938232425,0.407
35852,32.85416793823242,27.95833396911621,0.404
35853,32.85416793823242,28.000001907348636,0.4
35854,32.85416793823242,28.041667938232425,0.393
35855,32.85416793823242,28.08333396911621,0.386
35856,32.85416793823242,28.125001907348636,0.37800002
35857,32.85416793823242,28.166667938232425,0.36900002
35858,32.85416793823242,28.20833396911621,0.36200002
35859,32.85416793823242,28.250001907348636,0.354
35860,32.85416793823242,28.291667938232425,0.347
35861,32.85416793823242,28.33333396911621,0.34100002
35862,32.85416793823242,28.375001907348636,0.337
35863,32.85416793823242,28.416667938232425,0.333
35864,32.85416793823242,28.45833396911621,0.33200002
35865,32.85416793823242,28.500001907348636,0.333
35866,32.85416793823242,28.541667938232425,0.337
35867,32.85416793823242,28.58333396911621,0.342
35868,32.85416793823242,28.625001907348636,0.34800002
35869,32.85416793823242,28.666667938232425,0.35500002
35870,32.85416793823242,28.70833396911621,0.36200002
35871,32.85416793823242,28.750001907348636,0.37
35872,32.85416793823242,28.791667938232425,0.377
35873,32.85416793823242,28.83333396911621,0.38500002
35874,32.85416793823242,28.875001907348636,0.39100003
35875,32.85416793823242,28.916667938232425,0.39600003
35876,32.85416793823242,28.95833396911621,0.4
35877,32.85416793823242,29.000001907348636,0.40300003
35878,32.85416793823242,29.041667938232425,0.404
35879,32.85416793823242,29.08333396911621,0.40500003
35880,32.85416793823242,29.125001907348636,0.40600002
35881,32.85416793823242,29.166667938232425,0.40600002
35882,32.85416793823242,29.20833396911621,0.40600002
35883,32.85416793823242,29.250001907348636,0.40600002
35884,32.85416793823242,29.291667938232425,0.407
35885,32.85416793823242,29.33333396911621,0.40800002
35886,32.85416793823242,29.375001907348636,0.41000003
35887,32.85416793823242,29.416667938232425,0.411
35888,32.85416793823242,29.45833396911621,0.41300002
35889,32.85416793823242,29.500001907348636,0.41400003
35890,32.85416793823242,29.541667938232425,0.41500002
35891,32.85416793823242,29.58333396911621,0.416
35892,32.85416793823242,29.625001907348636,0.41700003
35893,32.85416793823242,29.666667938232425,0.41900003
35894,32.85416793823242,29.70833396911621,0.42100003
35895,32.85416793823242,29.750001907348636,0.42400002
35896,32.85416793823242,29.791667938232425,0.42700002
35897,32.85416793823242,29.83333396911621,0.43100002
35898,32.85416793823242,29.875001907348636,0.43600002
35899,32.85416793823242,29.916667938232425,0.441
35900,32.85416793823242,29.95833396911621,0.446
35901,32.85416793823242,30.000001907348636,0.45200002
35902,32.85416793823242,30.041667938232425,0.45700002
35903,32.85416793823242,30.08333396911621,0.46100003
35904,32.85416793823242,30.125001907348636,0.46400002
35905,32.85416793823242,30.166667938232425,0.46400002
35906,32.85416793823242,30.20833396911621,0.46300003
35907,32.85416793823242,30.250001907348636,0.46
35908,32.85416793823242,30.291667938232425,0.45600003
35909,32.85416793823242,30.33333396911621,0.45000002
35910,32.85416793823242,30.375001907348636,0.44400004
35911,32.85416793823242,30.416667938232425,0.437
35912,32.85416793823242,30.45833396911621,0.432
35913,32.85416793823242,30.500001907348636,0.42700002
35914,32.85416793823242,30.541667938232425,0.42400002
35915,32.85416793823242,30.58333396911621,0.42200002
35916,32.85416793823242,30.625001907348636,0.42200002
35917,32.85416793823242,30.666667938232425,0.423
35918,32.85416793823242,30.70833396911621,0.42400002
35919,32.85416793823242,30.750001907348636,0.425
35920,32.85416793823242,30.791667938232425,0.42600003
35921,32.85416793823242,30.83333396911621,0.42700002
35922,32.85416793823242,30.875001907348636,0.42700002
35923,32.85416793823242,30.916667938232425,0.42800003
35924,32.85416793823242,30.95833396911621,0.42900002
35925,32.85416793823242,31.000001907348636,0.43100002
35926,32.85416793823242,31.041667938232425,0.43300003
35927,32.85416793823242,31.08333396911621,0.437
35928,32.85416793823242,31.125001907348636,0.441
35929,32.85416793823242,31.166667938232425,0.446
35930,32.85416793823242,31.20833396911621,0.45100003
35931,32.85416793823242,31.250001907348636,0.45600003
35932,32.85416793823242,31.291667938232425,0.462
35933,32.85416793823242,31.33333396911621,0.467
35934,32.85416793823242,31.375001907348636,0.47000003
35935,32.85416793823242,31.416667938232425,0.47200003
35936,32.85416793823242,31.45833396911621,0.47200003
35937,32.85416793823242,31.500001907348636,0.47100002
35938,32.85416793823242,31.541667938232425,0.469
35939,32.85416793823242,31.58333396911621,0.467
35940,32.85416793823242,31.625001907348636,0.46500003
35941,32.85416793823242,31.666667938232425,0.46400002
35942,32.85416793823242,31.70833396911621,0.46300003
35943,32.85416793823242,31.750001907348636,0.46300003
35944,32.85416793823242,31.791667938232425,0.462
35945,32.85416793823242,31.83333396911621,0.462
35946,32.85416793823242,31.875001907348636,0.462
35947,32.85416793823242,31.916667938232425,0.462
35948,32.85416793823242,31.95833396911621,0.46100003
35949,32.85416793823242,32.0,0.46100003
35950,32.85416793823242,32.04166793823242,0.46
35951,32.85416793823242,32.083335876464844,0.46
35952,32.85416793823242,32.125,0.46
35953,32.85416793823242,32.16666793823242,0.46
35954,32.85416793823242,32.208335876464844,0.46
35955,32.85416793823242,32.25,0.46100003
35956,32.85416793823242,32.29166793823242,0.46100003
35957,32.85416793823242,32.333335876464844,0.462
35958,32.85416793823242,32.375,0.46300003
35959,32.85416793823242,32.41666793823242,0.46300003
35960,32.85416793823242,32.458335876464844,0.46400002
35961,32.85416793823242,32.5,0.46500003
35962,32.85416793823242,32.54166793823242,0.46500003
35963,32.85416793823242,32.583335876464844,0.46400002
35964,32.85416793823242,32.625,0.46300003
35965,32.85416793823242,32.66666793823242,0.462
35966,32.85416793823242,32.708335876464844,0.46
35967,32.85416793823242,32.75,0.45700002
35968,32.85416793823242,32.79166793823242,0.453
35969,32.85416793823242,32.833335876464844,0.44900003
35970,32.85416793823242,32.875,0.44400004
35971,32.85416793823242,32.91666793823242,0.44000003
35972,32.85416793823242,32.958335876464844,0.437
35973,32.85416793823242,33.0,0.43400002
35974,32.85416793823242,33.04166793823242,0.43300003
35975,32.85416793823242,33.083335876464844,0.432
35976,32.85416793823242,33.125,0.432
35977,32.85416793823242,33.16666793823242,0.43400002
35978,32.85416793823242,33.208335876464844,0.43600002
35979,32.85416793823242,33.25,0.44000003
35980,32.85416793823242,33.29166793823242,0.44500002
35981,32.85416793823242,33.333335876464844,0.45100003
35982,32.85416793823242,33.375,0.45900002
35983,32.85416793823242,33.41666793823242,0.467
35984,32.85416793823242,33.458335876464844,0.476
35985,32.85416793823242,33.5,0.483
35986,32.85416793823242,33.54166793823242,0.48800004
35987,32.85416793823242,33.583335876464844,0.48900002
35988,32.85416793823242,33.625,0.48800004
35989,32.85416793823242,33.66666793823242,0.483
35990,32.85416793823242,33.708335876464844,0.47700003
35991,32.85416793823242,33.75,0.469
35992,32.85416793823242,33.79166793823242,0.462
35993,32.85416793823242,33.833335876464844,0.455
35994,32.85416793823242,33.875,0.448
35995,32.85416793823242,33.91666793823242,0.44200003
35996,32.85416793823242,33.958335876464844,0.437
35997,32.85416793823242,34.0,0.43300003
35998,32.85416793823242,34.04166793823242,0.43
35999,32.85416793823242,34.083335876464844,0.42700002
36000,32.85416793823242,34.125,0.42600003
36001,32.85416793823242,34.16666793823242,0.425
36002,32.85416793823242,34.208335876464844,0.425
36003,32.85416793823242,34.25,0.42700002
36004,32.85416793823242,34.29166793823242,0.43
36005,32.85416793823242,34.333335876464844,0.43300003
36006,32.85416793823242,34.375,0.437
36007,32.85416793823242,34.41666793823242,0.441
36008,32.85416793823242,34.458335876464844,0.44500002
36009,32.85416793823242,34.5,0.44700003
36010,32.85416793823242,34.54166793823242,0.448
36011,32.85416793823242,34.583335876464844,0.448
36012,32.85416793823242,34.625,0.44700003
36013,32.85416793823242,34.66666793823242,0.44500002
36014,32.85416793823242,34.708335876464844,0.44400004
36015,32.85416793823242,34.75,0.44200003
36016,32.85416793823242,34.79166793823242,0.44000003
36017,32.85416793823242,34.833335876464844,0.43800002
36018,32.85416793823242,34.875,0.43500003
36019,32.85416793823242,34.91666793823242,0.43100002
36020,32.85416793823242,34.958335876464844,0.41000003
36021,32.85416793823242,35.0,0.386
36022,32.89583206176758,26.000001907348636,0.337
36023,32.89583206176758,26.041667938232425,0.33400002
36024,32.89583206176758,26.08333396911621,0.33200002
36025,32.89583206176758,26.125001907348636,0.33100003
36026,32.89583206176758,26.166667938232425,0.33
36027,32.89583206176758,26.20833396911621,0.32900003
36028,32.89583206176758,26.250001907348636,0.32700002
36029,32.89583206176758,26.291667938232425,0.32700002
36030,32.89583206176758,26.33333396911621,0.328
36031,32.89583206176758,26.375001907348636,0.32900003
36032,32.89583206176758,26.416667938232425,0.33
36033,32.89583206176758,26.45833396911621,0.33100003
36034,32.89583206176758,26.500001907348636,0.33200002
36035,32.89583206176758,26.541667938232425,0.335
36036,32.89583206176758,26.58333396911621,0.33800003
36037,32.89583206176758,26.625001907348636,0.342
36038,32.89583206176758,26.666667938232425,0.347
36039,32.89583206176758,26.70833396911621,0.35300002
36040,32.89583206176758,26.750001907348636,0.35900003
36041,32.89583206176758,26.791667938232425,0.365
36042,32.89583206176758,26.83333396911621,0.37
36043,32.89583206176758,26.875001907348636,0.37500003
36044,32.89583206176758,26.916667938232425,0.37800002
36045,32.89583206176758,26.95833396911621,0.381
36046,32.89583206176758,27.000001907348636,0.38300002
36047,32.89583206176758,27.041667938232425,0.38500002
36048,32.89583206176758,27.08333396911621,0.386
36049,32.89583206176758,27.125001907348636,0.386
36050,32.89583206176758,27.166667938232425,0.38500002
36051,32.89583206176758,27.20833396911621,0.384
36052,32.89583206176758,27.250001907348636,0.384
36053,32.89583206176758,27.291667938232425,0.38300002
36054,32.89583206176758,27.33333396911621,0.38300002
36055,32.89583206176758,27.375001907348636,0.384
36056,32.89583206176758,27.416667938232425,0.386
36057,32.89583206176758,27.45833396911621,0.38700002
36058,32.89583206176758,27.500001907348636,0.38700002
36059,32.89583206176758,27.541667938232425,0.38700002
36060,32.89583206176758,27.58333396911621,0.38700002
36061,32.89583206176758,27.625001907348636,0.388
36062,32.89583206176758,27.666667938232425,0.39000002
36063,32.89583206176758,27.70833396911621,0.393
36064,32.89583206176758,27.750001907348636,0.395
36065,32.89583206176758,27.791667938232425,0.39800003
36066,32.89583206176758,27.83333396911621,0.39900002
36067,32.89583206176758,27.875001907348636,0.4
36068,32.89583206176758,27.916667938232425,0.39900002
36069,32.89583206176758,27.95833396911621,0.39600003
36070,32.89583206176758,28.000001907348636,0.39100003
36071,32.89583206176758,28.041667938232425,0.38500002
36072,32.89583206176758,28.08333396911621,0.377
36073,32.89583206176758,28.125001907348636,0.36900002
36074,32.89583206176758,28.166667938232425,0.36200002
36075,32.89583206176758,28.20833396911621,0.35500002
36076,32.89583206176758,28.250001907348636,0.34800002
36077,32.89583206176758,28.291667938232425,0.342
36078,32.89583206176758,28.33333396911621,0.337
36079,32.89583206176758,28.375001907348636,0.333
36080,32.89583206176758,28.416667938232425,0.33100003
36081,32.89583206176758,28.45833396911621,0.33100003
36082,32.89583206176758,28.500001907348636,0.333
36083,32.89583206176758,28.541667938232425,0.337
36084,32.89583206176758,28.58333396911621,0.342
36085,32.89583206176758,28.625001907348636,0.349
36086,32.89583206176758,28.666667938232425,0.356
36087,32.89583206176758,28.70833396911621,0.36400002
36088,32.89583206176758,28.750001907348636,0.37100002
36089,32.89583206176758,28.791667938232425,0.37800002
36090,32.89583206176758,28.83333396911621,0.38500002
36091,32.89583206176758,28.875001907348636,0.39100003
36092,32.89583206176758,28.916667938232425,0.39600003
36093,32.89583206176758,28.95833396911621,0.39900002
36094,32.89583206176758,29.000001907348636,0.402
36095,32.89583206176758,29.041667938232425,0.40300003
36096,32.89583206176758,29.08333396911621,0.40500003
36097,32.89583206176758,29.125001907348636,0.40500003
36098,32.89583206176758,29.166667938232425,0.40600002
36099,32.89583206176758,29.20833396911621,0.40600002
36100,32.89583206176758,29.250001907348636,0.40600002
36101,32.89583206176758,29.291667938232425,0.407
36102,32.89583206176758,29.33333396911621,0.40800002
36103,32.89583206176758,29.375001907348636,0.409
36104,32.89583206176758,29.416667938232425,0.41000003
36105,32.89583206176758,29.45833396911621,0.411
36106,32.89583206176758,29.500001907348636,0.41200003
36107,32.89583206176758,29.541667938232425,0.41200003
36108,32.89583206176758,29.58333396911621,0.41200003
36109,32.89583206176758,29.625001907348636,0.41200003
36110,32.89583206176758,29.666667938232425,0.41300002
36111,32.89583206176758,29.70833396911621,0.41500002
36112,32.89583206176758,29.750001907348636,0.418
36113,32.89583206176758,29.791667938232425,0.42100003
36114,32.89583206176758,29.83333396911621,0.42600003
36115,32.89583206176758,29.875001907348636,0.43100002
36116,32.89583206176758,29.916667938232425,0.43600002
36117,32.89583206176758,29.95833396911621,0.441
36118,32.89583206176758,30.000001907348636,0.446
36119,32.89583206176758,30.041667938232425,0.45100003
36120,32.89583206176758,30.08333396911621,0.455
36121,32.89583206176758,30.125001907348636,0.45800003
36122,32.89583206176758,30.166667938232425,0.45900002
